record_id;id_pekerja;training_id;start_date;end_date;bulan;lokasi;dur;status;expire_date;month_ed;year_ed;sumber_data
764;ID1319;184;14/07/2025;16/07/2025;July;Jakarta;3;Aktif;16/07/2025;7;2025;SAP
765;ID0233;2298;14/07/2025;18/07/2025;July;Jakarta;5;Aktif;18/07/2025;7;2025;SAP
766;ID1208;184;14/07/2025;16/07/2025;July;Jakarta;3;Aktif;16/07/2025;7;2025;SAP
767;ID1268;184;14/07/2025;16/07/2025;July;Jakarta;3;Aktif;16/07/2025;7;2025;SAP
768;ID1256;184;14/07/2025;16/07/2025;July;Cilacap;3;Aktif;16/07/2025;7;2025;SAP
769;ID1233;184;14/07/2025;16/07/2025;July;Jakarta;3;Aktif;16/07/2025;7;2025;SAP
770;ID1211;184;14/07/2025;16/07/2025;July;Jakarta;3;Aktif;16/07/2025;7;2025;SAP
771;ID1191;184;14/07/2025;16/07/2025;July;Cilacap;3;Aktif;16/07/2025;7;2025;SAP
772;ID1206;184;14/07/2025;16/07/2025;July;Semarang;3;Aktif;16/07/2025;7;2025;SAP
773;ID1178;184;14/07/2025;16/07/2025;July;Bandung;3;Aktif;16/07/2025;7;2025;SAP
774;ID1205;184;14/07/2025;16/07/2025;July;Cilacap;3;Aktif;16/07/2025;7;2025;SAP
775;ID1403;2298;14/07/2025;18/07/2025;July;Jakarta;5;Aktif;18/07/2025;7;2025;SAP
776;ID0817;637;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;SAP
777;ID0816;637;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;SAP
778;ID0834;637;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;SAP
779;ID0830;637;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;SAP
780;ID1423;70;28/07/2025;29/07/2025;July;Purwokerto;2;Aktif;29/07/2025;7;2025;SAP
781;ID0628;1713;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
782;ID0849;1713;31/07/2025;31/07/2025;July;Semarang;1;Aktif;31/07/2025;7;2025;SAP
783;ID1259;1713;31/07/2025;31/07/2025;July;Bogor;1;Aktif;31/07/2025;7;2025;SAP
784;ID1228;274;07/07/2025;10/07/2025;July;Palembang;4;Aktif;10/07/2025;7;2025;SAP
785;ID1228;2255;11/07/2025;11/07/2025;July;Purwokerto;1;Aktif;11/07/2025;7;2025;SAP
786;ID1319;274;07/07/2025;10/07/2025;July;Purwokerto;4;Aktif;10/07/2025;7;2025;SAP
787;ID1319;2255;11/07/2025;11/07/2025;July;Semarang;1;Aktif;11/07/2025;7;2025;SAP
788;ID1437;4032;21/07/2025;25/07/2025;July;Jakarta;5;Aktif;25/07/2025;7;2025;SAP
789;ID0282;73;07/07/2025;10/07/2025;July;Purwokerto;4;Aktif;10/07/2025;7;2025;SAP
790;ID0282;314;11/07/2025;11/07/2025;July;Semarang;1;Aktif;11/07/2025;7;2025;SAP
791;ID0280;274;07/07/2025;10/07/2025;July;Yogyakarta;4;Aktif;10/07/2025;7;2025;SAP
792;ID0280;2255;11/07/2025;11/07/2025;July;Jakarta;1;Aktif;11/07/2025;7;2025;SAP
793;ID0301;53;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
794;ID0313;1469;07/07/2025;08/07/2025;July;Bali;2;Aktif;08/07/2025;7;2025;SAP
795;ID1454;1713;31/07/2025;31/07/2025;July;Cilacap;1;Aktif;31/07/2025;7;2025;SAP
796;ID0531;336;03/07/2025;04/07/2025;July;Palembang;2;Aktif;04/07/2025;7;2025;SAP
797;ID0464;53;28/07/2025;30/07/2025;July;Bali;3;Aktif;30/07/2025;7;2025;SAP
798;ID0510;53;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
799;ID0542;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
800;ID0589;322;10/07/2025;10/07/2025;July;Yogyakarta;1;Aktif;10/07/2025;7;2025;SAP
801;ID0597;1713;31/07/2025;31/07/2025;July;Bandung;1;Aktif;31/07/2025;7;2025;SAP
802;ID0608;1907;28/07/2025;29/07/2025;July;Bali;2;Aktif;29/07/2025;7;2025;SAP
803;ID0608;1926;30/07/2025;30/07/2025;July;Jakarta;1;Aktif;30/07/2025;7;2025;SAP
804;ID0702;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
805;ID0824;1713;31/07/2025;31/07/2025;July;Semarang;1;Aktif;31/07/2025;7;2025;SAP
806;ID0818;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
807;ID0883;322;10/07/2025;10/07/2025;July;Palembang;1;Aktif;10/07/2025;7;2025;SAP
808;ID0861;1713;31/07/2025;31/07/2025;July;Semarang;1;Aktif;31/07/2025;7;2025;SAP
809;ID1434;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
810;ID0937;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
811;ID0929;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
812;ID1176;336;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
813;ID0279;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
814;ID1179;1713;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
815;ID0645;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
816;ID1251;1713;31/07/2025;31/07/2025;July;Yogyakarta;1;Aktif;31/07/2025;7;2025;SAP
817;ID0650;274;07/07/2025;10/07/2025;July;Yogyakarta;4;Aktif;10/07/2025;7;2025;SAP
818;ID0650;2255;11/07/2025;11/07/2025;July;Jakarta;1;Aktif;11/07/2025;7;2025;SAP
819;ID1451;1713;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
820;ID1410;1713;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
821;ID0010;274;07/07/2025;10/07/2025;July;Bandung;4;Aktif;10/07/2025;7;2025;SAP
822;ID0010;2255;11/07/2025;11/07/2025;July;Purwokerto;1;Aktif;11/07/2025;7;2025;SAP
823;ID0025;274;07/07/2025;10/07/2025;July;Cilacap;4;Aktif;10/07/2025;7;2025;SAP
824;ID0025;2255;11/07/2025;11/07/2025;July;Bandung;1;Aktif;11/07/2025;7;2025;SAP
825;ID0663;274;07/07/2025;10/07/2025;July;Jakarta;4;Aktif;10/07/2025;7;2025;SAP
826;ID0663;2255;11/07/2025;11/07/2025;July;Purwokerto;1;Aktif;11/07/2025;7;2025;SAP
827;ID0663;1713;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
828;ID1326;1713;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
829;ID1457;1713;01/08/2025;01/08/2025;August;Semarang;1;Aktif;01/08/2025;8;2025;SAP
830;ID1014;1713;01/08/2025;01/08/2025;August;Yogyakarta;1;Aktif;01/08/2025;8;2025;SAP
831;ID1390;364;11/08/2025;12/08/2025;August;Jakarta;2;Aktif;12/08/2025;8;2025;SAP
832;ID1287;364;04/08/2025;05/08/2025;August;Jakarta;2;Aktif;05/08/2025;8;2025;SAP
833;ID1157;1713;04/08/2025;04/08/2025;August;Jakarta;1;Aktif;04/08/2025;8;2025;SAP
834;ID1455;1713;04/08/2025;04/08/2025;August;Cilacap;1;Aktif;04/08/2025;8;2025;SAP
835;ID1307;1713;01/08/2025;01/08/2025;August;Purwokerto;1;Aktif;01/08/2025;8;2025;SAP
836;ID0823;1713;01/08/2025;01/08/2025;August;Semarang;1;Aktif;01/08/2025;8;2025;SAP
837;ID1060;1713;04/08/2025;04/08/2025;August;Cilacap;1;Aktif;04/08/2025;8;2025;SAP
838;ID0521;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
839;ID1407;1713;01/08/2025;01/08/2025;August;Purwokerto;1;Aktif;01/08/2025;8;2025;SAP
840;ID1408;1713;04/08/2025;04/08/2025;August;Purwokerto;1;Aktif;04/08/2025;8;2025;SAP
841;ID1406;1713;04/08/2025;04/08/2025;August;Jakarta;1;Aktif;04/08/2025;8;2025;SAP
842;ID1419;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
843;ID1456;1713;01/08/2025;01/08/2025;August;Yogyakarta;1;Aktif;01/08/2025;8;2025;SAP
844;ID0306;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
845;ID0454;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
846;ID0477;1713;04/08/2025;04/08/2025;August;Jakarta;1;Aktif;04/08/2025;8;2025;SAP
847;ID0577;1713;01/08/2025;01/08/2025;August;Palembang;1;Aktif;01/08/2025;8;2025;SAP
848;ID0594;1713;04/08/2025;04/08/2025;August;Jakarta;1;Aktif;04/08/2025;8;2025;SAP
849;ID0578;1713;05/08/2025;05/08/2025;August;Cilacap;1;Aktif;05/08/2025;8;2025;SAP
850;ID0666;1713;04/08/2025;04/08/2025;August;Cilacap;1;Aktif;04/08/2025;8;2025;SAP
851;ID0705;1713;04/08/2025;04/08/2025;August;Cilacap;1;Aktif;04/08/2025;8;2025;SAP
852;ID0056;1713;04/08/2025;04/08/2025;August;Bandung;1;Aktif;04/08/2025;8;2025;SAP
853;ID1162;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
854;ID0676;1713;04/08/2025;04/08/2025;August;Jakarta;1;Aktif;04/08/2025;8;2025;SAP
855;ID0696;1713;01/08/2025;01/08/2025;August;Yogyakarta;1;Aktif;01/08/2025;8;2025;SAP
856;ID0690;1713;05/08/2025;05/08/2025;August;Bali;1;Aktif;05/08/2025;8;2025;SAP
857;ID0701;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
858;ID0703;1713;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
859;ID0828;1713;01/08/2025;01/08/2025;August;Purwokerto;1;Aktif;01/08/2025;8;2025;SAP
860;ID0829;1713;04/08/2025;04/08/2025;August;Lokasi;1;Aktif;04/08/2025;8;2025;SAP
861;ID0826;1713;04/08/2025;04/08/2025;August;Jakarta;1;Aktif;04/08/2025;8;2025;SAP
862;ID0827;1713;04/08/2025;04/08/2025;August;Jakarta;1;Aktif;04/08/2025;8;2025;SAP
863;ID0878;364;04/08/2025;05/08/2025;August;Cirebon;2;Aktif;05/08/2025;8;2025;SAP
864;ID0859;1713;04/08/2025;04/08/2025;August;Cilacap;1;Aktif;04/08/2025;8;2025;SAP
865;ID0850;1713;04/08/2025;04/08/2025;August;Palembang;1;Aktif;04/08/2025;8;2025;SAP
866;ID0858;1713;05/08/2025;05/08/2025;August;Semarang;1;Aktif;05/08/2025;8;2025;SAP
867;ID0971;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
868;ID0944;1713;01/08/2025;01/08/2025;August;Purwokerto;1;Aktif;01/08/2025;8;2025;SAP
869;ID1088;1713;05/08/2025;05/08/2025;August;Yogyakarta;1;Aktif;05/08/2025;8;2025;SAP
870;ID0846;1713;05/08/2025;05/08/2025;August;Purwokerto;1;Aktif;05/08/2025;8;2025;SAP
871;ID0979;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
872;ID1020;1713;01/08/2025;01/08/2025;August;Palembang;1;Aktif;01/08/2025;8;2025;SAP
873;ID1032;1713;01/08/2025;01/08/2025;August;Palembang;1;Aktif;01/08/2025;8;2025;SAP
874;ID1192;1713;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
875;ID1233;1713;05/08/2025;05/08/2025;August;Semarang;1;Aktif;05/08/2025;8;2025;SAP
876;ID1177;1713;05/08/2025;05/08/2025;August;Cirebon;1;Aktif;05/08/2025;8;2025;SAP
877;ID1322;1713;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;SAP
878;ID1178;1713;01/08/2025;01/08/2025;August;Cilacap;1;Aktif;01/08/2025;8;2025;SAP
879;ID1232;1713;01/08/2025;01/08/2025;August;Cirebon;1;Aktif;01/08/2025;8;2025;SAP
880;ID0321;1713;01/08/2025;01/08/2025;August;Semarang;1;Aktif;01/08/2025;8;2025;SAP
881;ID0026;1713;04/08/2025;04/08/2025;August;Bandung;1;Aktif;04/08/2025;8;2025;SAP
882;ID0010;1713;01/08/2025;01/08/2025;August;Palembang;1;Aktif;01/08/2025;8;2025;SAP
883;ID1207;1713;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;SAP
884;ID1459;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
885;ID0598;1713;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
886;ID0309;1713;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
887;ID0557;1713;04/08/2025;04/08/2025;August;Yogyakarta;1;Aktif;04/08/2025;8;2025;SAP
888;ID0461;1713;05/08/2025;05/08/2025;August;Jakarta;1;Aktif;05/08/2025;8;2025;SAP
889;ID0457;1713;04/08/2025;04/08/2025;August;Bandung;1;Aktif;04/08/2025;8;2025;SAP
890;ID0130;63;11/06/2025;12/06/2025;June;Jakarta;2;Aktif;12/06/2025;6;2025;SAP
891;ID0724;63;11/06/2025;12/06/2025;June;Purwokerto;2;Aktif;12/06/2025;6;2025;SAP
892;ID0211;63;11/06/2025;12/06/2025;June;Semarang;2;Aktif;12/06/2025;6;2025;SAP
893;ID0451;63;11/06/2025;12/06/2025;June;Bogor;2;Aktif;12/06/2025;6;2025;SAP
894;ID0210;63;11/06/2025;12/06/2025;June;Purwokerto;2;Aktif;12/06/2025;6;2025;SAP
895;ID0090;63;11/06/2025;12/06/2025;June;Bandung;2;Aktif;12/06/2025;6;2025;SAP
896;ID0018;63;11/06/2025;12/06/2025;June;Bandung;2;Aktif;12/06/2025;6;2025;SAP
897;ID0522;63;11/06/2025;12/06/2025;June;Bandung;2;Aktif;12/06/2025;6;2025;SAP
898;ID0042;63;11/06/2025;12/06/2025;June;Yogyakarta;2;Aktif;12/06/2025;6;2025;SAP
899;ID0205;63;11/06/2025;12/06/2025;June;Purwokerto;2;Aktif;12/06/2025;6;2025;SAP
900;ID0296;63;11/06/2025;12/06/2025;June;Cirebon;2;Aktif;12/06/2025;6;2025;SAP
901;ID0646;63;11/06/2025;12/06/2025;June;Jakarta;2;Aktif;12/06/2025;6;2025;SAP
902;ID1325;71;11/06/2025;12/06/2025;June;Jakarta;2;Aktif;12/06/2025;6;2025;SAP
903;ID0251;71;11/06/2025;12/06/2025;June;Jakarta;2;Aktif;12/06/2025;6;2025;SAP
904;ID0366;63;11/06/2025;12/06/2025;June;Jakarta;2;Aktif;12/06/2025;6;2025;SAP
905;ID0432;71;11/06/2025;12/06/2025;June;Cilacap;2;Aktif;12/06/2025;6;2025;SAP
906;ID0443;63;11/06/2025;12/06/2025;June;Semarang;2;Aktif;12/06/2025;6;2025;SAP
907;ID0777;71;11/06/2025;12/06/2025;June;Jakarta;2;Aktif;12/06/2025;6;2025;SAP
908;ID0309;63;11/06/2025;12/06/2025;June;Purwokerto;2;Aktif;12/06/2025;6;2025;SAP
909;ID0145;63;11/06/2025;12/06/2025;June;Jakarta;2;Aktif;12/06/2025;6;2025;SAP
910;ID0393;71;11/06/2025;12/06/2025;June;Bandung;2;Aktif;12/06/2025;6;2025;SAP
911;ID0312;63;11/06/2025;12/06/2025;June;Purwokerto;2;Aktif;12/06/2025;6;2025;SAP
912;ID0179;63;11/06/2025;12/06/2025;June;Cirebon;2;Aktif;12/06/2025;6;2025;SAP
913;ID0232;4633;12/06/2025;13/06/2025;June;Bandung;2;Aktif;13/06/2025;6;2025;SAP
914;ID0058;4633;12/06/2025;13/06/2025;June;Jakarta;2;Aktif;13/06/2025;6;2025;SAP
915;ID0394;4633;12/06/2025;13/06/2025;June;Jakarta;2;Aktif;13/06/2025;6;2025;SAP
916;ID0420;4633;12/06/2025;13/06/2025;June;Jakarta;2;Aktif;13/06/2025;6;2025;SAP
917;ID0130;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
918;ID0724;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
919;ID0211;325;13/06/2025;13/06/2025;June;Semarang;1;Aktif;13/06/2025;6;2025;SAP
920;ID0451;325;13/06/2025;13/06/2025;June;Cirebon;1;Aktif;13/06/2025;6;2025;SAP
921;ID0210;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
922;ID0090;325;13/06/2025;13/06/2025;June;Palembang;1;Aktif;13/06/2025;6;2025;SAP
923;ID0018;325;13/06/2025;13/06/2025;June;Purwokerto;1;Aktif;13/06/2025;6;2025;SAP
924;ID0522;325;13/06/2025;13/06/2025;June;Purwokerto;1;Aktif;13/06/2025;6;2025;SAP
925;ID0042;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
926;ID0205;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
927;ID0296;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
928;ID0646;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
929;ID1325;313;13/06/2025;13/06/2025;June;Palembang;1;Aktif;13/06/2025;6;2025;SAP
930;ID0251;313;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
931;ID0366;325;13/06/2025;13/06/2025;June;Surabaya;1;Aktif;13/06/2025;6;2025;SAP
932;ID0432;313;13/06/2025;13/06/2025;June;Purwokerto;1;Aktif;13/06/2025;6;2025;SAP
933;ID0443;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
934;ID0777;313;13/06/2025;13/06/2025;June;Cilacap;1;Aktif;13/06/2025;6;2025;SAP
935;ID0309;325;13/06/2025;13/06/2025;June;Cirebon;1;Aktif;13/06/2025;6;2025;SAP
936;ID0145;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
937;ID0393;313;13/06/2025;13/06/2025;June;Palembang;1;Aktif;13/06/2025;6;2025;SAP
938;ID0312;325;13/06/2025;13/06/2025;June;Palembang;1;Aktif;13/06/2025;6;2025;SAP
939;ID0179;325;13/06/2025;13/06/2025;June;Jakarta;1;Aktif;13/06/2025;6;2025;SAP
940;ID0939;2276;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
941;ID0123;2276;16/06/2025;18/06/2025;June;Yogyakarta;3;Aktif;18/06/2025;6;2025;SAP
942;ID0231;2276;16/06/2025;18/06/2025;June;Cilacap;3;Aktif;18/06/2025;6;2025;SAP
943;ID0325;2276;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
944;ID0378;2276;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
945;ID0448;2276;16/06/2025;18/06/2025;June;Yogyakarta;3;Aktif;18/06/2025;6;2025;SAP
946;ID0474;2276;16/06/2025;18/06/2025;June;Palembang;3;Aktif;18/06/2025;6;2025;SAP
947;ID0612;2276;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
948;ID0636;2276;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
949;ID0613;2276;16/06/2025;18/06/2025;June;Bandung;3;Aktif;18/06/2025;6;2025;SAP
950;ID0536;2276;16/06/2025;18/06/2025;June;Palembang;3;Aktif;18/06/2025;6;2025;SAP
951;ID0683;2276;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
952;ID1015;2276;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
953;ID0966;2276;16/06/2025;18/06/2025;June;Palembang;3;Aktif;18/06/2025;6;2025;SAP
954;ID1079;2276;16/06/2025;18/06/2025;June;Yogyakarta;3;Aktif;18/06/2025;6;2025;SAP
955;ID1110;2276;16/06/2025;18/06/2025;June;Yogyakarta;3;Aktif;18/06/2025;6;2025;SAP
956;ID1070;2276;16/06/2025;18/06/2025;June;Purwokerto;3;Aktif;18/06/2025;6;2025;SAP
957;ID0036;2276;16/06/2025;18/06/2025;June;Semarang;3;Aktif;18/06/2025;6;2025;SAP
958;ID0038;2276;16/06/2025;18/06/2025;June;Semarang;3;Aktif;18/06/2025;6;2025;SAP
959;ID0939;2258;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
960;ID0123;2256;19/06/2025;19/06/2025;June;Yogyakarta;1;Aktif;19/06/2025;6;2025;SAP
961;ID0231;2256;19/06/2025;19/06/2025;June;Semarang;1;Aktif;19/06/2025;6;2025;SAP
962;ID0325;2256;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
963;ID0378;2256;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
964;ID0448;2256;19/06/2025;19/06/2025;June;Bandung;1;Aktif;19/06/2025;6;2025;SAP
965;ID0474;2256;19/06/2025;19/06/2025;June;Semarang;1;Aktif;19/06/2025;6;2025;SAP
966;ID0612;2256;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
967;ID0636;2256;19/06/2025;19/06/2025;June;Bandung;1;Aktif;19/06/2025;6;2025;SAP
968;ID0613;2258;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
969;ID0536;2256;19/06/2025;19/06/2025;June;Semarang;1;Aktif;19/06/2025;6;2025;SAP
970;ID0683;2256;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
971;ID1015;2258;19/06/2025;19/06/2025;June;Palembang;1;Aktif;19/06/2025;6;2025;SAP
972;ID0966;2258;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
973;ID1079;2258;19/06/2025;19/06/2025;June;Purwokerto;1;Aktif;19/06/2025;6;2025;SAP
974;ID1110;2258;19/06/2025;19/06/2025;June;Semarang;1;Aktif;19/06/2025;6;2025;SAP
975;ID1070;2258;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
976;ID0036;2256;19/06/2025;19/06/2025;June;Jakarta;1;Aktif;19/06/2025;6;2025;SAP
977;ID0038;2256;19/06/2025;19/06/2025;June;Yogyakarta;1;Aktif;19/06/2025;6;2025;SAP
978;ID1349;4725;23/06/2025;26/06/2025;June;Purwokerto;4;Aktif;26/06/2025;6;2025;SAP
979;ID1300;4725;23/06/2025;26/06/2025;June;Bandung;4;Aktif;26/06/2025;6;2025;SAP
980;ID1277;7475;23/06/2025;24/06/2025;June;Yogyakarta;2;Aktif;24/06/2025;6;2025;SAP
981;ID0057;4725;23/06/2025;26/06/2025;June;Surabaya;4;Aktif;26/06/2025;6;2025;SAP
982;ID1490;4725;23/06/2025;26/06/2025;June;Purwokerto;4;Aktif;26/06/2025;6;2025;SAP
983;ID0240;4725;23/06/2025;26/06/2025;June;Jakarta;4;Aktif;26/06/2025;6;2025;SAP
984;ID0236;7475;23/06/2025;24/06/2025;June;Palembang;2;Aktif;24/06/2025;6;2025;SAP
985;ID0656;4725;23/06/2025;26/06/2025;June;Purwokerto;4;Aktif;26/06/2025;6;2025;SAP
986;ID1177;7475;23/06/2025;24/06/2025;June;Jakarta;2;Aktif;24/06/2025;6;2025;SAP
987;ID0203;7474;25/06/2025;26/06/2025;June;Jakarta;2;Aktif;26/06/2025;6;2025;SAP
988;ID0308;7474;25/06/2025;26/06/2025;June;Yogyakarta;2;Aktif;26/06/2025;6;2025;SAP
989;ID0435;7474;25/06/2025;26/06/2025;June;Jakarta;2;Aktif;26/06/2025;6;2025;SAP
990;ID0149;126;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
991;ID0596;926;30/06/2025;30/06/2025;June;Purwokerto;1;Aktif;30/06/2025;6;2025;SAP
992;ID0167;126;30/06/2025;02/07/2025;June;Bandung;3;Aktif;02/07/2025;7;2025;SAP
993;ID0747;7454;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
994;ID1399;7454;30/06/2025;30/06/2025;June;Cirebon;1;Aktif;30/06/2025;6;2025;SAP
995;ID0123;7454;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
996;ID0524;3331;30/06/2025;30/06/2025;June;Palembang;1;Aktif;30/06/2025;6;2025;SAP
997;ID0171;7454;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
998;ID0171;915;30/06/2025;30/06/2025;June;Palembang;1;Aktif;30/06/2025;6;2025;SAP
999;ID0171;924;30/06/2025;30/06/2025;June;Semarang;1;Aktif;30/06/2025;6;2025;SAP
1000;ID0171;3328;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1001;ID0171;3419;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1002;ID1406;927;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1003;ID0267;126;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1004;ID0335;3321;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1005;ID0375;930;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1006;ID0378;7454;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1007;ID0378;925;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1008;ID0400;3321;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1009;ID0448;7454;30/06/2025;30/06/2025;June;Bandung;1;Aktif;30/06/2025;6;2025;SAP
1010;ID0480;126;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1011;ID0484;126;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1012;ID0502;126;30/06/2025;02/07/2025;June;Yogyakarta;3;Aktif;02/07/2025;7;2025;SAP
1013;ID0579;3334;30/06/2025;30/06/2025;June;Purwokerto;1;Aktif;30/06/2025;6;2025;SAP
1014;ID0579;3332;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1015;ID0586;3341;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1016;ID0586;3328;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1017;ID0586;3337;30/06/2025;30/06/2025;June;Bogor;1;Aktif;30/06/2025;6;2025;SAP
